inventor_id,name,country
0038xyxzf1ozaqbqh168nqydb,Jean-Claude Amieux,Unknown
fl:ya_ln:tang-19,Yang Tang,Unknown
fl:ke_ln:murdock-1,Keith C. Murdock,Unknown
fl:al_ln:bradshaw-1,Alex Bradshaw,Unknown
fl:ru_ln:heeter-1,Russell J. Heeter,Unknown
fl:ol_ln:pell-1,Oliver Pell,Unknown
fl:ma_ln:schweizer-2,Martin Schweizer,Unknown
fl:kr_ln:narang-2,Kristi Jean Narang,Unknown
fl:pi_ln:andrew-1,Piers Andrew,Unknown
fl:ke_ln:heinen-1,Kerstin Heinen,Unknown
fl:ju_ln:peng-49,Juen Tien Peng,Unknown
fl:ja_ln:morton-10,James Morton,Unknown
fl:zh_ln:wang-340,Zhengyan Wang,Unknown
fl:ja_ln:sim-51,Jae-Hwang Sim,Unknown
fl:ro_ln:rangel-3,Robert Antonio Rangel,Unknown
fl:so_ln:benzerrouk-1,Souheil Benzerrouk,Unknown
fl:ta_ln:miwa-23,Tadashi Miwa,Unknown
fl:mi_ln:rahn-1,Mirko Rahn,Unknown
fl:ma_ln:trentin-1,Marcello Trentin,Unknown
fl:de_ln:nitschke-1,Dean M. Nitschke,Unknown
fl:mu_ln:hong-2,Mun-Pyo Hong,Unknown
fl:an_ln:lotz-1,Anne Lotz,Unknown
fl:ak_ln:fujishima-1,Akira Fujishima,Unknown
fl:sa_ln:ahn-94,Sanghoon Ahn,Unknown
fl:gr_ln:victorovich-1,Grigori S. Victorovich,Unknown
fl:j._ln:smith-42,J. Daniel Smith,Unknown
fl:wa_ln:nemeh-1,Wadi Nemeh,Unknown
fl:pe_ln:leis-1,Peter Leis,Unknown
fl:ro_ln:mitchell-24,Robert M. Mitchell,Unknown
fl:er_ln:azemi-1,Erdrin Azemi,Unknown
fl:wi_ln:bitticker-1,William R. Bitticker,Unknown
fl:jo_ln:hale-6,Joseph F. Hale,Unknown
fl:ma_ln:orth-4,Magann Orth,Unknown
fl:we_ln:lan-1,Wen-Ting Lan,Unknown
fl:de_ln:underhill-1,Derek Michael Underhill,Unknown
fl:da_ln:hensley-2,Daniel Hensley,Unknown
fl:ew_ln:bardasz-1,Ewa A. Bardasz,Unknown
fl:wi_ln:wolf-8,William Wolf,Unknown
fl:ma_ln:dobson-1,Mark R. Dobson,Unknown
fl:an_ln:phelps-1,Andrew Everett Phelps,Unknown
fl:wi_ln:cornelius-1,William P. Cornelius,Unknown
fl:bi_ln:ho-5,Bin-Lun Ho,Unknown
fl:ma_ln:kakino-3,Manabu Kakino,Unknown
fl:mi_ln:wang-288,Mingxi Wang,Unknown
fl:iv_ln:arango-1,Iván D. Arango,Unknown
fl:xi_ln:chen-81,Xiaojian Chen,Unknown
fl:mi_ln:vinzant-1,Michael B. Vinzant,Unknown
fl:jo_ln:ahn-94,Joon Kui Ahn,Unknown
fl:mi_ln:smith-94,Michael D. Smith,Unknown
fl:ta_ln:suzuki-87,Takashi Suzuki,Unknown
fl:ge_ln:pettit-3,George Hunter Pettit,Unknown
fl:yu_ln:kurabayashi-2,Yutaka Kurabayashi,Unknown
fl:mo_ln:hobbs-3,Monte O. Hobbs,Unknown
fl:an_ln:vilkov-1,Andrey N. Vilkov,Unknown
fl:mi_ln:lawson-3,Michael Carmen Lawson,Unknown
fl:ka_ln:iida-18,Katsuya Iida,Unknown
fl:gr_ln:lundeen-2,Gregory Lundeen,Unknown
fl:ma_ln:kosuri-1,Madhava R. Kosuri,Unknown
fl:lu_ln:benedetti-1,Luca Benedetti,Unknown
fl:an_ln:venot-1,Andre P. Venot,Unknown
fl:mi_ln:chen-266,Ming Chen,Unknown
fl:ma_ln:walfridsson-1,Mats Walfridsson,Unknown
fl:da_ln:mackey-9,David Mackey,Unknown
fl:le_ln:isbell-1,Lewis Isbell,Unknown
fl:ta_ln:kozakaya-1,Tatsuo Kozakaya,Unknown
fl:pa_ln:mulligan-2,Patrick J. Mulligan,Unknown
fl:ch_ln:greskovich-1,Charles D. Greskovich,Unknown
fl:ro_ln:descrovi-1,Roberta Descrovi,Unknown
fl:ji_ln:yu-330,Jian Yu,Unknown
fl:me_ln:allen-2,Melanie Ruth ALLEN,Unknown
fl:mi_ln:wisniewski-5,Michael Wisniewski,Unknown
fl:am_ln:clardy-1,Amanda Clardy,Unknown
fl:yi_ln:hung-48,Yi-Hsun Hung,Unknown
fl:da_ln:shippy-1,David Shippy,Unknown
fl:he_ln:froehlich-2,Heiko Froehlich,Unknown
fl:mi_ln:moncheaux-1,Michel Moncheaux,Unknown
fl:am_ln:lu-2,Amy T. Lu,Unknown
fl:ed_ln:turi-1,Edith A. Turi,Unknown
fl:la_ln:whittington-1,Lawrence E. Whittington,Unknown
fl:pa_ln:dambacher-1,Paul Dambacher,Unknown
fl:to_ln:nakahara-1,Tohru Nakahara,Unknown
fl:ri_ln:simpson-6,Richard O. Simpson,Unknown
fl:gu_ln:jacobson-1,Gunnard Kenneth Jacobson,Unknown
fl:sh_ln:tanaka-33,Shuhei Tanaka,Unknown
fl:sh_ln:wakasa-1,Shigeki Wakasa,Unknown
fl:bo_ln:sea-1,Bongkuk Sea,Unknown
fl:pa_ln:pussell-1,Patrick Pussell,Unknown
fl:yu_ln:kobayashi-30,Yutaka Kobayashi,Unknown
fl:er_ln:blaha-2,Ernst Blaha,Unknown
fl:ka_ln:jung-12,Kang-Yun Jung,Unknown
fl:yu_ln:xiao-72,Yungen Xiao,Unknown
fl:yo_ln:okano-14,Yoshiaki Okano,Unknown
fl:do_ln:gardner-8,Donald S. Gardner,Unknown
fl:vi_ln:donnelly-2,Victoria Donnelly,Unknown
fl:ju_ln:serer-1,Julian Serer,Unknown
fl:da_ln:formosa-2,Daniel Formosa,Unknown
fl:hu_ln:li-159,Hua Li,Unknown
fl:ch_ln:drenth-2,Christopher L. Drenth,Unknown
fl:ja_ln:pinkava-1,Jan J. Pinkava,Unknown
fl:ru_ln:wojtecki-2,Rudy J. Wojtecki,Unknown
fl:ke_ln:foster-1,Kelcy Jake Foster,Unknown
fl:an_ln:pasztor-2,"Andrew J. Pasztor, Jr.",Unknown
003g2qbzflf1q341b9bpeaec0,Nataliya Dolhova,Unknown
fl:ha_ln:sogabe-2,Haruhiko Sogabe,Unknown
fl:ja_ln:gill-22,Jaspal S. Gill,Unknown
fl:mi_ln:reppy-1,Michael G. P. Reppy,Unknown
fl:ke_ln:ryu-8,Kee Ho Ryu,Unknown
fl:xi_ln:ma-87,Xinyu Ma,Unknown
fl:si_ln:mohan-2,Siddharth Mohan,Unknown
fl:pe_ln:chrystie-1,Peter John Chrystie,Unknown
fl:be_ln:long-8,Benjamin John Oliver Long,Unknown
fl:ch_ln:lin-237,Ching-Fuh Lin,Unknown
003gl0pmpob62w5yf9j8xw1c8,Richard P. von Vajna,Unknown
fl:ri_ln:shea-2,Richard J. Shea,Unknown
fl:fi_ln:franco-1,Fidencio Franco,Unknown
fl:fl_ln:williams-1,Floyd B. Williams,Unknown
fl:ha_ln:fromm-1,Hans-Jurgen Fromm,Unknown
fl:jo_ln:nottingham-1,John W. Nottingham,Unknown
fl:li_ln:weisbart-1,Lillie Weisbart,Unknown
fl:ja_ln:nicoletti-1,James W. Nicoletti,Unknown
fl:ti_ln:fuesting-1,Timothy Paul Fuesting,Unknown
fl:ge_ln:roscoe-1,George William Roscoe,Unknown
fl:am_ln:joshi-12,Amol P. Joshi,Unknown
fl:ke_ln:rodgers-5,Keith Rodgers,Unknown
fl:sh_ln:tanaka-137,Shukichi Tanaka,Unknown
fl:te_ln:huang-40,Te-Hsun Huang,Unknown
fl:ch_ln:graf-5,Charles T. Graf,Unknown
fl:ka_ln:yang-76,Kai-Ming Yang,Unknown
fl:do_ln:herrmann-3,Douglas K. Herrmann,Unknown
fl:ro_ln:terhaar-2,Robbert H. Ter Haar,Unknown
fl:ro_ln:jenkins-10,Robert S. Jenkins,Unknown
fl:pu_ln:giri-1,Punam Giri,Unknown
fl:fe_ln:elefant-1,Felix Elefant,Unknown
fl:th_ln:scherzinger-2,Theodore Joseph Scherzinger,Unknown
fl:al_ln:raney-1,Alan L. Raney,Unknown
003idp50x7mpd0crqp0w69fe6,Charles J. Stastny,Unknown
fl:ri_ln:bobbe-1,Richard M. Bobbe,Unknown
fl:jo_ln:navarrodeandrade-1,Joao Eduardo Navarro de Andrade,Unknown
fl:an_ln:agarwal-22,Anant Agarwal,Unknown
fl:ma_ln:oki-13,Makoto Oki,Unknown
fl:it_ln:bustan-1,Itamar Bustan,Unknown
fl:ar_ln:basmajian-1,Arin Basmajian,Unknown
fl:mi_ln:gonzalezalemany-1,Miguel Angel Gonzalez Alemany,Unknown
fl:my_ln:sumague-1,Myra Sumague,Unknown
fl:na_ln:marchack-1,Nathan P. Marchack,Unknown
fl:sa_ln:imai-11,Sadato Imai,Unknown
fl:di_ln:yanakiev-1,Diana Yanakiev,Unknown
fl:ge_ln:fremy-1,Georges Fremy,Unknown
fl:an_ln:ruia-1,Anil K. Ruia,Unknown
fl:jo_ln:piemme-1,Jobe Piemme,Unknown
fl:cl_ln:boelter-1,Claus H.H. Boelter,Unknown
fl:mi_ln:karasick-1,Michael Karasick,Unknown
fl:er_ln:valentine-2,Eric Valentine,Unknown
fl:ch_ln:huang-196,Chien-Chao Huang,Unknown
fl:an_ln:pavelchek-1,Andrew Pavelchek,Unknown
fl:pa_ln:casey-2,Patrick J. Casey,Unknown
fl:sh_ln:takizawa-10,Shouta Takizawa,Unknown
fl:fr_ln:schatz-4,Frank Schatz,Unknown
fl:ni_ln:miller-28,Nigel Miller,Unknown
fl:yo_ln:you-9,Young Sun You,Unknown
fl:yu_ln:cho-34,Yunrae Cho,Unknown
fl:it_ln:gurantz-1,Itzhak Gurantz,Unknown
fl:al_ln:nierenberg-1,Alan B. Nierenberg,Unknown
fl:me_ln:anderson-10,Melissa E. Anderson,Unknown
fl:sh_ln:doshi-1,Shreyas Doshi,Unknown
fl:jo_ln:lee-472,Jong Ku Lee,Unknown
fl:va_ln:meleshin-1,Valery I. Meleshin,Unknown
fl:ji_ln:wang-798,Jianguo Wang,Unknown
fl:ja_ln:bienstman-1,Jan Bienstman,Unknown
fl:ki_ln:choo-3,Ki-hyun Choo,Unknown
fl:ez_ln:menna-1,Ezio Menna,Unknown
fl:ji_ln:estill-1,Jim Estill,Unknown
fl:jo_ln:watts-5,John E. Watts,Unknown
fl:in_ln:lim-12,In Gi Lim,Unknown
003ld15n1g7gsosthrv9eorhq,Peter Vygen,Unknown
fl:hi_ln:sato-74,Hideo Sato,Unknown
fl:mi_ln:rodriguez-11,Miguel Rodriguez,Unknown
fl:su_ln:fukutake-1,Sunao Fukutake,Unknown
fl:hi_ln:suzuki-87,Hideaki Suzuki,Unknown
fl:ch_ln:rebbeck-1,Christine L. Rebbeck,Unknown
fl:gi_ln:kim-17,Gil Ju Kim,Unknown
fl:ke_ln:xie-4,Kevin Xie,Unknown
fl:er_ln:kiser-1,Ernest J. Kiser,Unknown
fl:el_ln:sadon-1,Eli Sadon,Unknown
fl:be_ln:voith-1,Bernhard Voith,Unknown
fl:ra_ln:panuganty-1,Ramesh Panuganty,Unknown
fl:ke_ln:chiba-5,Kenji Chiba,Unknown
fl:ra_ln:kropke-1,Rainer Kropke,Unknown
fl:ne_ln:macleod-1,Neil Angus Macleod,Unknown
fl:su_ln:golani-2,Sushil Golani,Unknown
fl:ge_ln:schrom-1,Gerhard Schrom,Unknown
fl:xi_ln:bi-7,Xiangxin Bi,Unknown
fl:ge_ln:li-15,Ge Li,Unknown
fl:kl_ln:bischoff-1,Klaus Bischoff,Unknown
fl:su_ln:chung-89,Suny Chung,Unknown
003mjeqzsgw2zaf1xb62pvzuy,Margaret H. Scherlock,Unknown
fl:fe_ln:lee-10,Feng-Min Lee,Unknown
fl:hi_ln:kawabata-5,Hiroshi Kawabata,Unknown
fl:th_ln:knauf-1,Thomas Knauf,Unknown
fl:ph_ln:jacobs-5,Philip C. Jacobs,Unknown
fl:ki_ln:baughman-1,Kit Baughman,Unknown
fl:wa_ln:kellermann-1,Walter Kellermann,Unknown
fl:yo_ln:kim-949,Yongmin Kim,Unknown
fl:ch_ln:wang-1513,Chunhuai Wang,Unknown
fl:vo_ln:schmidtrohr-1,Volker Schmidt-Rohr,Unknown
fl:st_ln:gray-8,Steven D. Gray,Unknown
fl:da_ln:muraoka-2,Daisuke Muraoka,Unknown
fl:ma_ln:ellul-1,Maria D. Ellul,Unknown
fl:ma_ln:cassou-1,Maurice Cassou,Unknown
fl:ra_ln:saini-3,Rajesh Kumar Saini,Unknown
fl:ka_ln:phillips-11,Kathleen R. Phillips,Unknown
fl:ta_ln:nishijima-3,Takayuki Nishijima,Unknown
fl:sh_ln:sugita-16,Shigenobu Sugita,Unknown
fl:bi_ln:acun-1,Bilge Acun,Unknown
fl:ed_ln:preston-1,Edward G. Preston,Unknown
fl:ed_ln:gonzalezacevedo-1,Edgar R. Gonzalez-Acevedo,Unknown
fl:mi_ln:robinson-19,Michael Alan Robinson,Unknown
fl:ma_ln:holcomb-4,Matthew D. Holcomb,Unknown
fl:ra_ln:bland-1,Ralph H. Bland,Unknown
fl:to_ln:nakajima-28,Toshiyuki Nakajima,Unknown
fl:jo_ln:rahmon-1,John Rahmon,Unknown
fl:ad_ln:carlson-2,Adam Carlson,Unknown
fl:ca_ln:seim-2,Caitlyn Seim,Unknown
fl:ju_ln:enajarvi-1,Jukka Enäjärvi,Unknown
fl:ll_ln:taylor-1,Lloyd D. Taylor,Unknown
fl:da_ln:horak-2,David V. Horak,Unknown
fl:ka_ln:watanabe-46,Katsushi Watanabe,Unknown
fl:ma_ln:kanungo-1,Mandakini Kanungo,Unknown
fl:br_ln:creger-1,Bruce E. Creger,Unknown
fl:bo_ln:hagerman-1,Bo Hagerman,Unknown
fl:ka_ln:quist-2,Karl QUIST,Unknown
fl:no_ln:ide-8,Nobuhiro Ide,Unknown
fl:ll_ln:allen-2,"Lloyd W. Allen, Jr.",Unknown
fl:th_ln:hall-9,Thomas D. Hall,Unknown
fl:ch_ln:tang-195,Cheng Tang,Unknown
fl:ri_ln:hatch-7,Richard Hatch,Unknown
fl:yu_ln:wu-407,Yu Wen Wu,Unknown
fl:ra_ln:jay-2,Raymond Glenn Jay,Unknown
fl:sh_ln:kusakari-1,Shin Kusakari,Unknown
fl:jo_ln:zeh-1,Joseph P. Zeh,Unknown
fl:ma_ln:north-1,Matthew North,Unknown
fl:yo_ln:hosoi-8,Yoji Hosoi,Unknown
fl:jo_ln:kelemen-1,Jozsef Kelemen,Unknown
fl:hi_ln:kokubo-10,Hideyuki Kokubo,Unknown
fl:ph_ln:atkin-3,Philip Atkin,Unknown
fl:be_ln:batur-1,Berker Batur,Unknown
fl:pr_ln:sundareson-1,Prabindh Sundareson,Unknown
fl:ge_ln:franchini-1,Genoveffa Franchini,Unknown
fl:st_ln:goetz-3,Steven M. Goetz,Unknown
fl:fr_ln:grant-10,Francis J. Grant,Unknown
fl:hi_ln:tabuchi-14,Hisahiro Tabuchi,Unknown
fl:do_ln:kang-51,Dong Woo Kang,Unknown
fl:ju_ln:hara-4,Junichi Hara,Unknown
fl:ne_ln:wiggermann-1,Neal Wiggermann,Unknown
fl:ru_ln:laeng-1,Rudolf Laeng,Unknown
fl:to_ln:yamada-98,Tohru Yamada,Unknown
fl:ad_ln:ruggles-2,Adam M. Ruggles,Unknown
fl:al_ln:eizenhoefer-1,Alfons Eizenhoefer,Unknown
fl:da_ln:imamura-3,Daichi Imamura,Unknown
fl:we_ln:chang-200,Wenting Chang,Unknown
fl:le_ln:fraitag-2,Leonard Fraitag,Unknown
fl:cr_ln:knoener-1,Craig Steven Knoener,Unknown
fl:su_ln:kannan-4,Sukeshwar Kannan,Unknown
fl:qi_ln:jin-37,Qiuwang Jin,Unknown
fl:ge_ln:rivier-1,Georges Rivier,Unknown
fl:ma_ln:kobayashi-58,Masashi Kobayashi,Unknown
fl:ju_ln:zhou-53,Jun Zhou,Unknown
fl:br_ln:riggs-10,Brett D. Riggs,Unknown
fl:ch_ln:yi-18,Chang-Han Yi,Unknown
fl:do_ln:thomas-14,"Donald C. Thomas, III",Unknown
003rw6ws3tlxwydxvwzavpq8k,Robert Montausier,Unknown
fl:ch_ln:lee-2267,Changmoo Lee,Unknown
fl:ja_ln:hunt-30,Jay J. Hunt,Unknown
fl:lo_ln:gupta-2,Lokesh M. Gupta,Unknown
fl:ri_ln:koba-2,Richard J. Koba,Unknown
fl:vl_ln:bykovnikov-1,Vladimir Bykovnikov,Unknown
fl:da_ln:kummer-3,David A. Kummer,Unknown
fl:ja_ln:billmaier-2,James A. Billmaier,Unknown
fl:he_ln:berkhout-2,Henny Berkhout,Unknown
fl:sh_ln:fujitani-3,Shin Fujitani,Unknown
fl:ei_ln:geoghegan-1,Eileen Geoghegan,Unknown
fl:br_ln:spinneweber-1,Brian K. Spinneweber,Unknown
fl:he_ln:choi-46,Hee-kyung Choi,Unknown
fl:ma_ln:higashi-19,Masahiko Higashi,Unknown
fl:ro_ln:rehnke-1,Robert D. Rehnke,Unknown
fl:da_ln:danzilio-1,David Danzilio,Unknown
fl:al_ln:au-6,Alan C. Au,Unknown
fl:ch_ln:cheng-427,Chao-Ching Cheng,Unknown
fl:ia_ln:hunt-2,Ian Strider Hunt,Unknown
fl:hi_ln:okuyama-20,Hideki Okuyama,Unknown
fl:ba_ln:ressler-1,Barry Ressler,Unknown
fl:ma_ln:kumar-54,Manoj Kumar,Unknown
fl:as_ln:clemmensen-1,Asbjørn Clemmensen,Unknown
fl:el_ln:platzgummer-1,Elmar Platzgummer,Unknown
fl:ri_ln:kemper-1,Richard V. Kemper,Unknown
fl:yo_ln:abe-19,Yoshio Abe,Unknown
fl:se_ln:kim-552,Seo-Kon Kim,Unknown
fl:di_ln:vanmanen-1,Dirk-Jan Van Manen,Unknown
fl:jo_ln:daraabrams-1,Joseph Alexander Dara-Abrams,Unknown
fl:ki_ln:dinehart-1,Kirk Dinehart,Unknown
fl:ma_ln:forry-1,Mark Edwin Forry,Unknown
fl:ro_ln:harris-25,Rodney C. Harris,Unknown
fl:ju_ln:choi-288,Junil Choi,Unknown
fl:ma_ln:sundt-1,Mark Sundt,Unknown
fl:di_ln:lehmann-3,Dieter Lehmann,Unknown
fl:hi_ln:norimatsu-3,Hidehiko Norimatsu,Unknown
fl:he_ln:chen-92,Henry Chen,Unknown
fl:ch_ln:lee-2090,Chulkyu Lee,Unknown
fl:jo_ln:obar-1,Joshua Obar,Unknown
fl:ro_ln:martin-107,Roland Martin,Unknown
fl:mi_ln:kim-329,Minjun KIM,Unknown
fl:xu_ln:zhang-84,Xu Zhang,Unknown
fl:ch_ln:wang-812,Cheng-Kang Wang,Unknown
fl:vi_ln:niese-1,Virgil J. Niese,Unknown
fl:ol_ln:schilling-1,Oliver Schilling,Unknown
fl:hu_ln:lin-158,Huan Lin,Unknown
fl:ed_ln:woo-1,Edward J. Woo,Unknown
fl:da_ln:cagle-1,David J. Cagle,Unknown
fl:ka_ln:takeda-50,Kazuo Takeda,Unknown
fl:ru_ln:durgin-2,Russell F. Durgin,Unknown
fl:je_ln:meyer-24,Jesse Meyer,Unknown
fl:wo_ln:youm-2,WOOSEUP YOUM,Unknown
fl:do_ln:huber-11,Donald G. Huber,Unknown
fl:yu_ln:sivathanu-1,Yudaya R. Sivathanu,Unknown
fl:mi_ln:chen-255,Ming Chen,Unknown
fl:o_ln:kwon-35,O Bum Kwon,Unknown
fl:ig_ln:kabiljo-1,Igor Kabiljo,Unknown
fl:gu_ln:debras-1,Guy Debras,Unknown
fl:yu_ln:tomita-7,Yukio Tomita,Unknown
fl:ch_ln:jones-41,Christopher C. Jones,Unknown
fl:jo_ln:purvis-5,John W. Purvis,Unknown
fl:te_ln:kumada-1,Tetsuya Kumada,Unknown
fl:ka_ln:yamada-23,Katsuya Yamada,Unknown
fl:fr_ln:morady-1,Fred Morady,Unknown
fl:ya_ln:chang-63,Yaw-Guang Chang,Unknown
fl:he_ln:hafner-1,Herbert Hafner,Unknown
fl:yo_ln:tokuda-1,Yoshiaki Tokuda,Unknown
fl:ch_ln:lin-793,Chih-Han Lin,Unknown
fl:er_ln:sharon-3,Eran Sharon,Unknown
fl:ch_ln:lences-1,Charles F. Lences,Unknown
fl:ro_ln:rule-1,Robert J. Rule,Unknown
fl:au_ln:falconer-1,Aubrey Falconer,Unknown
fl:is_ln:cohen-2,Isaac Cohen,Unknown
fl:j._ln:terrell-2,"J. Richard Terrell, II",Unknown
fl:ti_ln:kapelanski-1,Timothy J. Kapelanski,Unknown
fl:sh_ln:udo-3,Shinya Udo,Unknown
fl:ra_ln:bhat-28,Ravindra Bhat,Unknown
fl:in_ln:tortorelli-1,Innocenzo Tortorelli,Unknown
fl:er_ln:winer-2,Eric Neiman Winer,Unknown
fl:ja_ln:lepow-1,Jacqueline V. Lepow,Unknown
fl:mi_ln:mccord-3,Michael McCord,Unknown
fl:pa_ln:sharratt-1,Paul Sharratt,Unknown
fl:ge_ln:bogner-2,Georg Bogner,Unknown
fl:we_ln:wilfinger-1,Werner Wilfinger,Unknown
fl:ma_ln:nakamura-23,Masayuki Nakamura,Unknown
fl:ma_ln:ban-15,Masaki Ban,Unknown
fl:sh_ln:murakami-37,Shiro Murakami,Unknown
fl:si_ln:wong-51,Simon Wong,Unknown
fl:br_ln:boschker-1,Breght Roderick Boschker,Unknown
fl:da_ln:wang-194,Danni Wang,Unknown
fl:ya_ln:murakoshi-1,Yasuo Murakoshi,Unknown
fl:ja_ln:heath-9,James E. Heath,Unknown
fl:ri_ln:zhao-5,Ritchie Zhao,Unknown
fl:lu_ln:bellocchio-1,Luigi Bellocchio,Unknown
fl:do_ln:lim-141,Dongguk LIM,Unknown
fl:mi_ln:sperling-2,Michael A. Sperling,Unknown
fl:ko_ln:vogel-1,Kolja Vogel,Unknown
fl:sa_ln:kim-247,Sang Ah KIM,Unknown
fl:hi_ln:tamaki-17,Hiroto Tamaki,Unknown
fl:ho_ln:vonhayn-2,Holger VonHayn,Unknown
fl:ch_ln:tsai-97,Chiou-Wei Tsai,Unknown
fl:jo_ln:goshinska-1,"John D. Goshinska, Jr.",Unknown
fl:fr_ln:roussel-1,Francois Roussel,Unknown
fl:hi_ln:takase-20,Hiroshi Takase,Unknown
fl:aa_ln:gokhale-1,Aarti Gokhale,Unknown
fl:ji_ln:ding-127,Jianxin Ding,Unknown
fl:mi_ln:ruskin-1,Michael Ruskin,Unknown
fl:ma_ln:merriman-1,Marcus Merriman,Unknown
fl:br_ln:roddy-2,Brian Roddy,Unknown
fl:ma_ln:kobayashi-77,Makoto Kobayashi,Unknown
fl:ar_ln:hekimian-1,Armand Hekimian,Unknown
fl:ji_ln:wakjira-1,Jillcha F. Wakjira,Unknown
fl:ma_ln:rangel-2,Manuel Pinuela Rangel,Unknown
fl:ji_ln:ru-3,Jifeng Ru,Unknown
fl:ja_ln:bullock-2,Jared Bullock,Unknown
fl:mi_ln:shindo-2,Mitsuru Shindo,Unknown
fl:la_ln:waldman-1,Lawrence Fubini Waldman,Unknown
fl:ge_ln:eggers-5,Gerhard Eggers,Unknown
fl:se_ln:nonoguchi-1,Seiji Nonoguchi,Unknown
fl:ke_ln:foltz-2,Keith Richard Foltz,Unknown
fl:gu_ln:liu-47,Guiwu Liu,Unknown
fl:an_ln:niemeyer-4,Angela K. Niemeyer,Unknown
fl:ka_ln:kakarla-1,Kashinath Kakarla,Unknown
fl:ro_ln:markham-3,Ronald C. Markham,Unknown
fl:jo_ln:jangam-1,John Samuel Dilip Jangam,Unknown
fl:fr_ln:seban-1,Frédérick Seban,Unknown
fl:bo_ln:kim-176,Bong Tae Kim,Unknown
fl:an_ln:johnson-44,Andrew T. Johnson,Unknown
fl:ji_ln:cao-195,Jiannong Cao,Unknown
fl:jo_ln:moore-64,John T. Moore,Unknown
fl:da_ln:chan-44,David Chan,Unknown
fl:eu_ln:chow-1,Eugene M. Chow,Unknown
fl:ha_ln:davoudi-1,Hamid Davoudi,Unknown
fl:ew_ln:steiner-1,Ewald Steiner,Unknown
fl:ke_ln:tsutsumiuchi-1,Keita Tsutsumiuchi,Unknown
fl:he_ln:schlossarczyk-1,Heinrich Schlossarczyk,Unknown
fl:mo_ln:tanaka-21,Morimitsu Tanaka,Unknown
fl:yo_ln:nakaso-1,Yoshiaki Nakaso,Unknown
fl:ph_ln:hetherington-3,Phillip A. Hetherington,Unknown
fl:ol_ln:jansson-2,Olof Jansson,Unknown
fl:mo_ln:shimojo-1,Moriyasu Shimojo,Unknown
fl:hs_ln:lin-8,Hsing-Lien Lin,Unknown
fl:ky_ln:kim-243,Kyung Soo Kim,Unknown
fl:ta_ln:yeh-20,Tangshiun Yeh,Unknown
fl:d._ln:rasmussen-1,D. Rene Rasmussen,Unknown
fl:th_ln:reichenberger-1,Thomas Reichenberger,Unknown
fl:al_ln:hanson-12,Allen W. Hanson,Unknown
fl:ly_ln:mccarthy-2,Lynn J. McCarthy,Unknown
fl:je_ln:kessler-2,Jeffrey Kessler,Unknown
fl:mi_ln:pyle-2,Michael Lee Pyle,Unknown
fl:ku_ln:mori-8,Kunio Mori,Unknown
0040o21aj4v0hafi9df27pjy9,Bruno Cappellato,Unknown
fl:go_ln:davies-2,Gordon I. Davies,Unknown
fl:ga_ln:li-24,Gang Li,Unknown
fl:gu_ln:cao-39,Guohua Cao,Unknown
fl:no_ln:furue-1,Nobuki Furue,Unknown
fl:mi_ln:waki-9,Mitsuji Waki,Unknown
fl:ch_ln:schmidt-27,Christian Schmidt,Unknown
fl:no_ln:kawanami-1,Norimi Kawanami,Unknown
fl:sh_ln:wang-752,Shuoqin Wang,Unknown
fl:wi_ln:wunderlich-1,Wiebke Wunderlich,Unknown
fl:al_ln:ajanovic-1,Alosman Ajanovic,Unknown
fl:an_ln:chiriatti-1,Antonio Chiriatti,Unknown
fl:be_ln:hendriks-3,Bernardus Hendrikus Wilhelmus Hendriks,Unknown
fl:ce_ln:corral-3,Celestino A. Corral,Unknown
fl:an_ln:olson-13,Andrew Olson,Unknown
fl:ra_ln:naik-10,Rashmi Naik,Unknown
fl:da_ln:viassolo-1,Daniel Viassolo,Unknown
fl:ba_ln:scott-10,Baker Scott,Unknown
fl:da_ln:bischof-2,Daniel F. Bischof,Unknown
fl:ro_ln:young-31,Robert H. Young,Unknown
fl:al_ln:williams-55,Alex Williams,Unknown
fl:vl_ln:korzh-1,Vladimir Korzh,Unknown
fl:th_ln:mebrahtu-1,Thomas Mebrahtu,Unknown
fl:zh_ln:liu-510,Zheng Liu,Unknown
fl:yo_ln:hong-23,Young Tack Hong,Unknown
fl:ki_ln:arai-8,Kimitaka Arai,Unknown
fl:th_ln:lutz-10,Thomas Lutz,Unknown
fl:je_ln:ihde-2,Jeffery R. Ihde,Unknown
fl:ro_ln:teggatz-2,Ross E. Teggatz,Unknown
fl:ja_ln:spain-1,Jason T. Spain,Unknown
fl:r._ln:goodson-1,R. Talley Goodson,Unknown
fl:cr_ln:christian-1,Craig W. Christian,Unknown
fl:li_ln:nilsson-1,Lina Maria Nilsson,Unknown
fl:ma_ln:defore-1,Matthew C. DeFore,Unknown
fl:ho_ln:sommerfeld-1,Howard Sommerfeld,Unknown
fl:ja_ln:whayne-1,James G. Whayne,Unknown
fl:to_ln:higashimoto-1,Toru Higashimoto,Unknown
fl:na_ln:yoshie-2,Naoki Yoshie,Unknown
fl:ro_ln:cohen-23,Rotem Cohen,Unknown
fl:to_ln:hikosaka-8,Tomohiro Hikosaka,Unknown
fl:di_ln:oechsle-1,Dietmar Oechsle,Unknown
fl:da_ln:suleman-1,Dani Suleman,Unknown
fl:to_ln:spencer-7,Todd M. Spencer,Unknown
fl:ma_ln:dixon-1,Max Harold Dixon,Unknown
